"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000038463.9",-1.77122757896108,7.94695860466962,189.286099378397,1.23483073047704e-05,0.000854395395961842
"ENSMUSG00000021175.16",-2.77919165946743,3.84156795435016,189.047222874657,1.23922702019002e-05,0.000854395395961842
"ENSMUSG00000022479.16",4.71619408549678,2.84332828996437,187.534095439031,1.26757000513415e-05,0.000870310409749163
"ENSMUSG00000048332.14",1.6986140438239,7.19523440702184,186.961380406573,1.27852539104478e-05,0.000871790592791013
"ENSMUSG00000019853.7",2.46466634386276,4.34407551538074,186.594001871856,1.28562011312659e-05,0.000871790592791013
"ENSMUSG00000003545.4",4.30427045238628,1.69312109397206,186.173488300655,1.2938061707111e-05,0.000871790592791013
"ENSMUSG00000029163.10",3.31632819057536,7.49189067863867,185.960442085566,1.29798029217398e-05,0.000871790592791013
"ENSMUSG00000028923.15",1.81819021810201,6.683349071079,185.841619806149,1.30031620258389e-05,0.000871790592791013
"ENSMUSG00000094410.9",-1.64605373881754,7.31275272670496,185.789771224633,1.30133726004339e-05,0.000871790592791013
"ENSMUSG00000022987.13",4.31367632709573,1.89892640481005,185.367768908735,1.30968805950465e-05,0.00087246715812357
"ENSMUSG00000014599.11",2.33069625924962,9.72563679069851,185.206794921049,1.31289250240387e-05,0.00087246715812357
"ENSMUSG00000029126.8",2.14476599282641,4.0022127096406,184.531563621337,1.32644965108326e-05,0.00087508305714491
"ENSMUSG00000049001.6",-3.70396069798789,5.68488905075251,184.48428942691,1.32740585812155e-05,0.00087508305714491
"ENSMUSG00000033705.18",-1.97906606678483,5.27648464080613,183.839897757494,1.34053288833023e-05,0.00087922921794577
"ENSMUSG00000120741.1",-8.03263708853778,2.06209473215099,183.566227921528,1.34616075065633e-05,0.00087922921794577
"ENSMUSG00000044303.7",3.44777991972213,5.52060042389774,183.398016516943,1.34963571256557e-05,0.00087922921794577
"ENSMUSG00000053080.11",-1.60840517266281,6.96603820638064,181.831709233736,1.38258030143214e-05,0.000897159068541081
"ENSMUSG00000029757.17",-4.14577604510261,2.58225530116104,180.929410807013,1.40205133169094e-05,0.000905743059138706
"ENSMUSG00000042793.14",-4.13982420775097,5.25781480293825,179.988385950269,1.42275335515093e-05,0.000905743059138706
"ENSMUSG00000053398.12",1.68607295224308,7.40603922448544,179.920481836217,1.42426308437248e-05,0.000905743059138706
"ENSMUSG00000028541.15",2.31837248041452,4.91203095680483,179.893397304804,1.42486586320889e-05,0.000905743059138706
"ENSMUSG00000004891.17",2.50660116733993,7.48462963749928,179.306631161702,1.43800935696151e-05,0.000905743059138706
"ENSMUSG00000022865.15",-2.77718745510562,6.13350331920186,179.066740160818,1.44342989632852e-05,0.000905743059138706
"ENSMUSG00000027859.11",3.29059713620308,5.94913223506982,178.998974532633,1.44496609914153e-05,0.000905743059138706
"ENSMUSG00000028248.16",-1.81826317005218,7.31998998759815,178.927982851741,1.44657779597464e-05,0.000905743059138706
"ENSMUSG00000038843.19",1.70101121328929,7.8140881290202,178.773100074962,1.45010244871799e-05,0.000905743059138706
"ENSMUSG00000050315.15",2.60334237385859,5.32634445364165,178.75362815776,1.45054638708985e-05,0.000905743059138706
"ENSMUSG00000056486.19",3.17540425965597,2.48200527818959,178.260510248065,1.46185018317318e-05,0.000909369736126566
"ENSMUSG00000015202.14",1.87360880237161,4.85734077764347,177.902728201698,1.47012600169248e-05,0.000909454968224462
"ENSMUSG00000036528.17",-3.35678553854899,2.52315515468604,177.746802931805,1.47375242826168e-05,0.000909454968224462
"ENSMUSG00000026605.15",-1.75745947970101,5.40133964530362,177.54448619922,1.47847577477718e-05,0.000909454968224462
"ENSMUSG00000085645.3",-3.42721323787048,2.90395306406715,177.129343528799,1.48823182120167e-05,0.000909861806989828
"ENSMUSG00000062694.8",8.46433959102206,2.25088586129644,177.048808411536,1.49013446361421e-05,0.000909861806989828
"ENSMUSG00000002083.14",1.95702367923297,4.4131833986682,176.197156759747,1.51045662360615e-05,0.000918879623191578
"ENSMUSG00000037025.12",-3.02231041738229,4.74978790842451,175.873120421768,1.51828677503233e-05,0.000920259753350181
"ENSMUSG00000027896.16",2.19156215147011,4.70028860980039,174.910740000997,1.54186673182295e-05,0.000931141197499062
"ENSMUSG00000031523.17",1.57208833219936,6.17397367295135,174.35099255546,1.55580863782725e-05,0.000936144201095548
"ENSMUSG00000031451.7",2.31035649920161,8.95506595810216,174.030962934608,1.56385609696994e-05,0.000937577059295712
"ENSMUSG00000010755.18",2.15826303772715,5.90605410764663,172.217684869441,1.61052748232444e-05,0.000952927659413492
"ENSMUSG00000004633.18",-2.06591720106783,4.64552777048974,172.216099523683,1.61056910215158e-05,0.000952927659413492
"ENSMUSG00000034656.19",3.93190546171344,2.51757001978369,172.080782764356,1.61412689388752e-05,0.000952927659413492
"ENSMUSG00000037379.8",-4.47737844390708,4.54484007037872,171.966943532163,1.61712819052845e-05,0.000952927659413492
"ENSMUSG00000025608.10",-5.21600396340339,5.95205170753569,171.866349796023,1.61978653376771e-05,0.000952927659413492
"ENSMUSG00000052430.16",-2.86631071633516,3.09249848176136,171.706835358192,1.62401402039406e-05,0.000952927659413492
"ENSMUSG00000074793.11",-2.27337310178736,3.55059568708315,171.383780320793,1.63262130609109e-05,0.000954593100773473
"ENSMUSG00000048096.8",4.4649332878672,5.69168382927099,170.842570018503,1.64717913989231e-05,0.000956626160408945
"ENSMUSG00000027208.15",4.13312881717058,4.20084239400227,170.824768509462,1.6476609398474e-05,0.000956626160408945
"ENSMUSG00000025885.19",-5.09735063679705,1.74034757762868,170.566893995455,1.6546616730666e-05,0.000957331702945209
"ENSMUSG00000048458.9",1.84380501269737,5.43986806051902,170.265034139045,1.66290747842938e-05,0.000958750175803867
"ENSMUSG00000026343.7",1.75268425129238,5.1909840634612,170.048273247735,1.66886281853513e-05,0.00095884211420272
"ENSMUSG00000023064.5",8.76878671733351,1.71318609726471,169.838402059839,1.67465625795967e-05,0.00095884211420272
"ENSMUSG00000035273.15",-2.86964228492204,3.7651003143483,168.582274241932,1.70990356318479e-05,0.000975410140603693
"ENSMUSG00000031253.16",5.90027820239074,2.99690970088358,168.390145991778,1.71538255221898e-05,0.000975410140603693
"ENSMUSG00000117901.2",-3.68751499944275,2.09367015894371,167.269377066388,1.7478196401522e-05,0.000990451081698577
"ENSMUSG00000038732.16",-2.5982870972295,4.47254003145917,166.855495705644,1.76000684208479e-05,0.000993953352081126
"ENSMUSG00000035184.16",3.61733359480441,2.24691879200299,165.870163416988,1.78948505416098e-05,0.00100716357793203
"ENSMUSG00000028664.15",6.55279329360225,2.51922066715695,165.003212623666,1.81597387929585e-05,0.00101531158170389
"ENSMUSG00000030268.18",3.99571375301966,4.20448841327439,164.994785994147,1.81623392871428e-05,0.00101531158170389
"ENSMUSG00000038235.5",-2.35199783985808,7.20014937811003,164.715703373713,1.82487493744321e-05,0.00101670725891828
"ENSMUSG00000030835.7",1.55909752658795,7.19896629947107,164.190819977583,1.84127700075837e-05,0.00101840148241955
"ENSMUSG00000029380.12",-2.50660576297053,3.62528554092894,164.143278016954,1.84277242500885e-05,0.00101840148241955
"ENSMUSG00000078117.3",-5.70979626805531,1.26552291062542,164.010626210863,1.84695361973621e-05,0.00101840148241955
"ENSMUSG00000078794.5",3.22202309144653,5.24075425100305,163.734273682892,1.855705378239e-05,0.00101840148241955
"ENSMUSG00000029648.14",2.40086478067081,3.19929034963022,163.623096460332,1.85924197746672e-05,0.00101840148241955
"ENSMUSG00000031438.12",-4.67322081360978,2.97964530574898,163.131938773025,1.87497498755208e-05,0.00101840148241955
"ENSMUSG00000054196.8",11.1220332839919,1.8333600176151,287.458196834251,1.88065696894983e-05,0.00101840148241955
"ENSMUSG00000031467.11",-3.02467199642184,7.30068550573865,162.940685793015,1.8811497809809e-05,0.00101840148241955
"ENSMUSG00000020122.17",-1.77689703111234,7.41345604588343,162.683827252882,1.88948586305996e-05,0.00101840148241955
"ENSMUSG00000021750.17",-5.95201852323563,2.44739450721735,162.634959224296,1.89107745279504e-05,0.00101840148241955
"ENSMUSG00000052726.17",3.22793098173824,2.17084244360236,162.495897338821,1.89561646573532e-05,0.00101840148241955
"ENSMUSG00000057719.12",-3.53509075319989,4.03764274128288,161.95127287246,1.91353501142937e-05,0.0010247010949554
"ENSMUSG00000027533.11",-2.02336327703488,5.98863464209902,160.964002557247,1.9466026768123e-05,0.00103904627397462
"ENSMUSG00000039976.5",-1.82641298059605,5.57308175300671,160.738000513477,1.95428043563372e-05,0.00103971637554562
"ENSMUSG00000038119.16",-1.75902205040148,7.65623979433194,160.557991560944,1.96042490584536e-05,0.00103971637554562
"ENSMUSG00000021990.17",-1.74527688875357,5.50920675047151,160.175843738821,1.97355570995258e-05,0.00104333630455544
"ENSMUSG00000028007.14",1.49111538797791,5.84639040129046,159.7703931386,1.98761698542637e-05,0.0010474235113965
"ENSMUSG00000004952.14",2.33956399404082,3.51871864476974,159.11837041244,2.01051375985586e-05,0.00105612606934396
"ENSMUSG00000037855.16",2.04094225091378,6.25666097772547,158.495468209703,2.03272079292004e-05,0.00106441237216607
"ENSMUSG00000031217.9",1.81168130517347,5.224072840084,157.336248551592,2.07493521459293e-05,0.00108308999986969
"ENSMUSG00000018474.19",-1.90279609384825,8.70614620072126,156.665549277182,2.09989972563111e-05,0.00109267423773642
"ENSMUSG00000022483.18",7.99878845916541,11.0660656983903,156.180161934202,2.11821940148848e-05,0.00109875161242727
"ENSMUSG00000013089.16",2.35262474899378,5.22565517545337,155.701468570319,2.13649777319572e-05,0.00110476964540842
"ENSMUSG00000061731.10",1.66465497303024,7.91007615391114,155.389027769972,2.14854264473e-05,0.00110753692032235
"ENSMUSG00000008734.10",1.84409983915542,5.70737233502183,155.057324515506,2.16143035589113e-05,0.00111072012729598
"ENSMUSG00000039450.12",2.60793986868647,6.32757613676411,154.74114844502,2.17381184670746e-05,0.00111362429187209
"ENSMUSG00000028542.18",2.50744675219475,3.53654755067404,153.243231408015,2.233786598024e-05,0.00114081687770071
"ENSMUSG00000054850.5",-3.61582214121276,1.92760519565132,153.010105751926,2.24332026430587e-05,0.00114216062810675
"ENSMUSG00000038146.9",2.56161026073459,5.16478067072865,152.453153475827,2.26631963121421e-05,0.00114421298387054
"ENSMUSG00000106495.2",-4.17384300535551,1.83522051419452,152.144333466537,2.27920929972331e-05,0.00114421298387054
"ENSMUSG00000035000.9",-8.61166335412137,2.62920451796976,151.72092010694,2.29704283793728e-05,0.00114421298387054
"ENSMUSG00000014158.13",3.88999252714175,5.11431578480955,151.59890441539,2.30221680651884e-05,0.00114421298387054
"ENSMUSG00000045667.15",-6.26220530588173,2.74804908566247,151.546080199269,2.30446163769481e-05,0.00114421298387054
"ENSMUSG00000023191.10",2.10602703645994,6.96748851144246,151.447048428536,2.30867806350455e-05,0.00114421298387054
"ENSMUSG00000019139.11",-2.00548386148506,4.84354982831083,151.413634364619,2.31010306036295e-05,0.00114421298387054
"ENSMUSG00000095115.3",2.21291330175467,8.73900301789616,151.380838906341,2.31150282738712e-05,0.00114421298387054
"ENSMUSG00000018339.13",4.75227348751662,1.58982174320726,151.336176777095,2.31341092135749e-05,0.00114421298387054
"ENSMUSG00000027188.9",-3.41643748070492,1.91324407464363,150.911471063657,2.33166196667763e-05,0.00114421298387054
"ENSMUSG00000000567.6",2.41150656570207,6.9246464578465,150.819386895924,2.33564468585151e-05,0.00114421298387054
"ENSMUSG00000021728.9",1.67211249347555,6.51291001480691,150.773703791623,2.337623918217e-05,0.00114421298387054
"ENSMUSG00000029217.17",-1.98658670182547,4.08050071203043,150.542985562254,2.34765441872337e-05,0.00114421298387054
"ENSMUSG00000016194.15",3.85076713324934,3.56859486523227,150.468033199227,2.35092544778548e-05,0.00114421298387054
"ENSMUSG00000024150.13",1.46873584085624,7.3575148794273,150.352485003499,2.35598016816754e-05,0.00114421298387054
"ENSMUSG00000008384.9",1.83327882795474,4.75942576587079,150.193860772056,2.36294313080442e-05,0.00114421298387054
"ENSMUSG00000019970.16",2.42880161707838,6.83157772460047,150.149279348771,2.36490506124207e-05,0.00114421298387054
"ENSMUSG00000037362.9",6.27399508745124,2.49872264686953,149.818996345665,2.37950861855259e-05,0.00114459096288482
"ENSMUSG00000052397.9",-2.20062791085643,8.21127623629236,149.702795253061,2.38467534790565e-05,0.00114459096288482
"ENSMUSG00000022146.13",1.69240693348135,6.83335104215499,149.663232108745,2.38643791741865e-05,0.00114459096288482
"ENSMUSG00000022096.15",-1.47959245446694,5.57231069987066,149.147330082248,2.40958315223047e-05,0.0011523405294516
"ENSMUSG00000031870.17",-5.52357705217915,4.71909151570318,148.993927160194,2.41652362192365e-05,0.0011523405294516
"ENSMUSG00000030513.15",4.61142857893703,7.35878012298271,148.7594535435,2.42718410529419e-05,0.00115283099724802
"ENSMUSG00000026768.11",3.10274476417995,4.05478881202831,148.643194054461,2.43249339659432e-05,0.00115283099724802
"ENSMUSG00000031068.9",1.93775176215082,7.45485272008469,148.422093918637,2.44263372788813e-05,0.00115283099724802
"ENSMUSG00000032925.17",5.14454226850277,6.46145433922603,148.148894435845,2.45524225181348e-05,0.00115283099724802
"ENSMUSG00000037370.14",2.05797189506164,4.14462371277316,147.917214754838,2.46600332646526e-05,0.00115283099724802
"ENSMUSG00000029446.15",1.96343598034084,4.46832052565187,147.825967358921,2.47025902017436e-05,0.00115283099724802
"ENSMUSG00000068696.7",-2.62063203303544,2.85128884611028,147.676880985242,2.47723356910483e-05,0.00115283099724802
"ENSMUSG00000060600.16",-2.32277763727242,4.28517997882853,147.579198242507,2.48181773754385e-05,0.00115283099724802
"ENSMUSG00000003623.5",-1.76062916589259,7.31338699644549,147.508296767725,2.48515223889717e-05,0.00115283099724802
"ENSMUSG00000062275.8",-4.90228761260121,2.00473559758097,147.240503923488,2.49780110332797e-05,0.00115283099724802
"ENSMUSG00000040714.15",2.34414623682448,3.69809818933202,147.05529174328,2.50660011547617e-05,0.00115283099724802
"ENSMUSG00000021495.11",-1.56045888945713,6.33768621372048,146.939006666686,2.51214589014183e-05,0.00115283099724802
"ENSMUSG00000005611.16",3.17612253461542,2.68178232373053,146.937207553185,2.51223182171343e-05,0.00115283099724802
"ENSMUSG00000029832.17",-3.0056500823367,2.17102653461706,146.659194258782,2.52555834184764e-05,0.00115283099724802
"ENSMUSG00000036885.15",-5.04503725243042,3.19340018244696,146.586913447443,2.52903869178183e-05,0.00115283099724802
"ENSMUSG00000027630.14",1.52481650622094,6.15482660514863,146.528896671664,2.53183689518601e-05,0.00115283099724802
"ENSMUSG00000034275.20",1.79415451705951,6.31669322251032,146.442919686283,2.53599131563593e-05,0.00115283099724802
"ENSMUSG00000044337.6",2.83081615930732,3.91860166743797,145.939658911206,2.56049395345222e-05,0.0011585116550741
"ENSMUSG00000051043.17",10.5548610890455,1.26869327940313,252.05045966516,2.56249027471519e-05,0.0011585116550741
"ENSMUSG00000022974.13",-1.43570958410396,5.92897508100494,145.604655000092,2.57698149574758e-05,0.00116015180560121
"ENSMUSG00000029377.6",1.87646868310081,4.84869352041949,145.497758094363,2.5822726015728e-05,0.00116015180560121
"ENSMUSG00000028226.16",1.60457618990593,6.44988649450707,144.948726736966,2.60967988453958e-05,0.00116015180560121
"ENSMUSG00000078238.5",1.78718458736635,4.09954027305871,144.82718699865,2.61579995474412e-05,0.00116015180560121
"ENSMUSG00000032313.12",-1.7798391285799,4.2445120681907,144.785367085888,2.6179102421946e-05,0.00116015180560121
"ENSMUSG00000066842.19",-5.57517275198515,2.65125581579231,144.600680285668,2.62725723953897e-05,0.00116015180560121
"ENSMUSG00000005357.10",2.35301753041112,4.01586273263645,144.590766552011,2.62776024316036e-05,0.00116015180560121
"ENSMUSG00000037336.15",-3.72617197756649,1.99276135334697,144.54130540403,2.63027174375789e-05,0.00116015180560121
"ENSMUSG00000049404.8",4.21772620282895,4.81257271024187,144.444544831267,2.63519433063319e-05,0.00116015180560121
"ENSMUSG00000121069.1",-2.96036357805245,2.17138460345258,144.42420627538,2.63623060921047e-05,0.00116015180560121
"ENSMUSG00000038473.15",-2.60921414775816,2.95731750376127,143.967527817732,2.65964419217441e-05,0.00116735099331326
"ENSMUSG00000090084.8",7.9866682686566,1.76957174903385,143.36199004382,2.69112340609906e-05,0.00117804283070691
"ENSMUSG00000034853.17",2.02094971244156,4.29652263906644,143.205396221812,2.69934557747108e-05,0.00117852430792649
"ENSMUSG00000067017.6",2.07464518112152,5.02778889528196,142.925434919913,2.71412980567555e-05,0.00118186068143456
"ENSMUSG00000031673.7",-2.34917972833085,5.52321020414376,142.182550945411,2.7538922134087e-05,0.0011941843709463
"ENSMUSG00000029162.16",-2.44898539606835,3.53227562998932,142.127593155239,2.75686486796089e-05,0.0011941843709463
"ENSMUSG00000032715.10",2.58343449507503,4.58331631682931,141.92833268273,2.76767911702464e-05,0.0011957385469819
"ENSMUSG00000021703.10",-2.38214787819806,6.86962537179856,141.717082918648,2.77920650462609e-05,0.00119759192791792
"ENSMUSG00000005672.13",-10.5638856715725,1.32922597797298,242.245708951992,2.81295230305212e-05,0.00120898498074294
"ENSMUSG00000032902.2",-2.82821501801874,6.16708728681865,140.914464248067,2.82359749615045e-05,0.00121041626344045
"ENSMUSG00000034205.17",-2.28654722812244,7.26334587654679,140.615538835347,2.84037428823683e-05,0.00121446184360348
